round,param_error,order_error
1,0.15214153298370547418016940355301,416.00352027651570097077637910842896
2,0.03089985463435801493758958713443,32.09864944218929849739652127027512
3,0.02316780973388632425269406667212,18.23813366440801431167528789956123
4,0.02509535303372645298480847486644,10.70965242779526427341352246003225
5,0.00922327079253336748476677087183,6.49027438349369134584776475094259
6,0.00079847289007598659660303042074,3.92742210296639360223025505547412
7,0.00197247330861857750328169913701,2.63537693871721678817721112864092
8,0.00096437027442362877049930602880,2.90032898860839605248429506900720
9,0.00005638916139418317929887791706,3.42629796543972808819944475544617
10,0.00074078477761888722463723411238,2.53849396426613571620123366301414
11,0.00045972701765315156230418125460,2.99675302393626097341439162846655
12,0.00014578142113627103049200428586,3.18416294607791128257190393924247
13,0.00139960755080728582733229359292,2.72988505882846466121804951399099
14,0.00075606661546573708521101764291,2.51482884475345391805944927909877
15,0.00070065615928691787894777576184,2.45356317313148863945571065414697
16,0.00123991360297264277545714605822,2.54352736040249993720863130874932
17,0.00230613389282638761579313779748,2.68270853076809423498616524739191
18,0.00083859582987907792250847904825,2.53515307226036634702381888928358
19,0.00093046507277012163728002747121,2.44351763614588701756247246521525
20,0.00240644689015293011813412249467,2.78734348905301398957590208738111
21,0.00048562006139147954886237101846,3.00852257003347656194591763778590
22,0.00112441783393709554550454754462,3.33483770612380414632980318856426
23,0.00023227167295142119030071370389,3.13084594213403422102715012442786
24,0.00111526675762420313109402059126,2.64826321395007990844305822975002
25,0.00112179646823897666285674290521,2.50065292188893284475170730729587
26,0.00074973880229113262774198744864,3.37815844027369660551585184293799
27,0.00075318656886904158942463993753,2.54244104516840296881241556548048
28,0.00096703374955329352014032906482,3.03255336602720060312776695354842
29,0.00185688463861204480775946024096,2.79425398517413636767514617531560
30,0.00002454905692711450981846610375,3.31933776442667749506654217839241
31,0.00091318238761269911185625147709,2.60530878722703818084482918493450
32,0.00163385429296798029286108544511,2.57048924452061333667529652302619
33,0.00243967410785803778816571707466,2.58913607171758153313589900790248
34,0.00146790232171982795716935754626,3.08175262555569151601275734719820
35,0.00061320979195290600816115045291,3.06497742629677505377117086027283
36,0.00055354328671980250475836982105,2.50418538040914162579042567813303
37,0.00039565649745635853018477234855,2.97474353208616015820098255062476
38,0.00106922465130030591717869015156,2.82586192022305615623167796002235
39,0.00083511603811847398559642385862,2.97559175172988821245212420762982
40,0.00105914626574103720724195909497,3.19186500582554844029914420389105
41,0.00007460175501743451786929028913,2.42435078041633245149455433420371
42,0.00105706503839921028831128069214,2.20275615842615790640479644935112
43,0.00072955295669121372759136079367,3.44933270166640770781896208063699
44,0.00098698770715068169512296236690,2.61980459580867730551290151197463
45,0.00089796810592160034025788206691,2.66255907882835751721017913951073
46,0.00068872181533972259837028673246,2.59261636850096000017629194189794
47,0.00012307452829832948859589691892,2.42995476173646007822526371455751
48,0.00075485528317253969277089709067,2.83587449582950057447305880486965
49,0.00132784776165158213689920785328,2.97465424645725207142277213279158
50,0.00057431521186524989164290388999,2.89284186218565020354276384750847
51,0.00161486033363116704419937263992,2.85209799810005693032621820748318
52,0.00073061244744043914167708209106,2.50090730501866209678496488777455
53,0.00205450896365816024213835078172,2.34543037220139405363283913175110
54,0.00035219778941029955543484675218,3.13650063554620484040924566215836
55,0.00117379146566647107885472678390,2.40918104501699392727687154547311
56,0.00122360251893650559540382971591,2.91891210701397607607532336260192
57,0.00037226773874914943773806186300,2.79369288531529091912375406536739
58,0.00104284039201642947380932469059,2.83988045874810968172141656395979
59,0.00044944786207415376999563250138,2.71381448800318114678020720020868
60,0.00087108553500147775650042092366,2.48468077955457067318434383196291
61,0.00018782933808242883999550798535,2.29448115918664807821869544568472
62,0.00045543235557645236899482199533,2.60121295540966279702388419536874
63,0.00138171921992162258230329996422,2.39918223828885546211608925659675
64,0.00083865440755638565040186449551,2.83267088032612779358032639720477
65,0.00038847360025673870198570369894,2.84696123967840231117065741273109
66,0.00073691737260660888919616695603,3.16382881512466074269696036935784
67,0.00060376000771130561295407801481,2.60405999025023282555935111304279
68,0.00205205987218881266698211618404,2.99510960545161886159348796354607
69,0.00033371077262238715843700731511,2.58934736712394553137528419028968
70,0.00064055409303683669142159828880,2.79534381503434481430758751230314
71,0.00029405050639130965450807053685,2.97127680330468146863154288439546
72,0.00149520188870265816061255748082,2.89980346680389633462482379400171
73,0.00046683928360377949240422879029,2.45484430402993680786494223866612
74,0.00104284613171075346560456864609,2.27853005069317848807486370787956
75,0.00011360294505379994745020155733,3.02569535920080889823680081462953
76,0.00038952026061271106949224218852,2.59714303714971572745184857922141
77,0.00021338511560384763876552227657,2.60481804081533274697335400560405
78,0.00001831463145421201310636405424,3.28678596143388190853329433593899
