round,param_error,order_error
1,0.05944274839430718770927342120558,464.38039202232710067619336768984795
2,0.16102041614896150933944340977177,30.23135093114716909212802420370281
3,0.07405945933876401099382746906485,21.13917213379474446810490917414427
4,0.15309548994507671260123515821761,21.41555362122930716850532917305827
5,0.00942843931085005082515237972984,18.29270721259214838028128724545240
6,0.09698187257939894223568444431294,15.92202981527762339908349531469867
7,0.22736185831044752880814030504553,29.34941056097986944450894952751696
8,0.12085741928084109408914059713425,21.53282591954974023451541143003851
9,0.21461191625597508814138336674660,22.52286946642313125721557298675179
10,0.01026281744027865427959511634981,24.12615925281015449854749022051692
11,0.13730566717672390564253248612658,27.62736854852809642579813953489065
12,0.26609763640106554039022057622788,30.34416020717012685281588346697390
13,0.08046121292238433975185785129725,34.56017884419613039881369331851602
14,0.08507996881871882077774671415682,22.85038513191901898835567408241332
15,0.05129329434354032435372516829375,26.29469074668326555865860427729785
16,0.03559932125865324092917063580899,45.32711625550140865925641264766455
17,0.15107838165752701664601431730262,22.35727786263575112002399691846222
18,0.09586683032591911124420391843159,20.54536141335153587306194822303951
19,0.08553227125707303646340307068385,27.00301464901990300404577283188701
20,0.12146251962561122050843209763116,49.32433950324841731571723357774317
21,0.10542631241573346967399515961006,27.18042067570763364869890210684389
22,0.10824763378457161189238888709951,27.21598449599320801439716888125986
23,0.19049882304132234600579920424934,24.43357618255114260819027549587190
24,0.14080435463581772448371509653953,26.23432085766345878141692082863301
25,0.27543884431236642651441570706083,29.48180648559139527264960634056479
26,0.15604853190388420780543299315468,19.08592939584936942765125422738492
27,0.32038153013294623505657909845468,35.64856809197797815613739658147097
28,0.00298918913172713240911093635077,30.65895166890797796099832339677960
29,0.03735377949406368247586840425356,15.47964308239328445893079333472997
30,0.13003488489411088591118925705814,34.41401774549465386598967597819865
31,0.19530290330109531526936450518406,18.87756253323025390500333742238581
32,0.06644336859036129028233119697688,19.10071233281941260884195799008012
33,0.17885082945045246982651576672652,21.72716409799475556496872741263360
34,0.01532937495055522458820007614122,42.73485364885553394742601085454226
35,0.04962199137700180895382828794027,35.75609996627893139020670787431300
36,0.08572553082768723242690356300955,13.73608420597899737458646995946765
37,0.02544586711843396797938510189852,16.30243262754937560998769185971469
38,0.02349896667473679034987554814506,15.57605460793736540381360100582242
39,0.06420079712637978552880468896547,18.04876362663072697500865615438670
40,0.00322645776898260183696010017229,30.06880698331067236495073302648962
41,0.14581184455170853597749669461336,23.18644967758913111310903332196176
42,0.13073573004676825037861931377847,29.76872032435620596402259252499789
43,0.00442339615880441017203850151418,19.62216138397062792364522465504706
44,0.01024871046575297553471450839879,22.73658599637088428835340891964734
45,0.19028599377058236230553234236140,23.26288486488039097821456380188465
46,0.05100430210390133334286133504065,20.16502870352749710036732722073793
47,0.15061851976684639820014410815929,28.60495209961964135914058715570718
48,0.06852903128165670210147908392173,37.30860265464819036651533679105341
49,0.23081391260805983467463420311105,17.96767050265878395975960302166641
50,0.03991824006706401473110190636362,30.67422474621946903994285094086081
51,0.12735790985255462937075776608253,34.88438969211536999637246481142938
52,0.05329580166698824617022012262169,14.94819649926454019350785529240966
53,0.07625191010241499922628349850129,14.25124493731300212573387398151681
54,0.06923935086176807862656801262347,23.99294171279695575549339991994202
55,0.10842831150855096467022775641453,32.48737185289730433623844874091446
56,0.00908447241142457118101560809009,19.30810017752665785906174278352410
57,0.08571035244442169742651316255433,23.23399028912017882930740597657859
58,0.02135545311418542147041677026209,22.76974115750016736114957893732935
59,0.01431241198517640977883047526120,17.09783243888622550343825423624367
60,0.05267832505601464931910271616289,14.61641554301428413964458741247654
61,0.01533956205892161167581022596096,20.76000652295837056726668379269540
62,0.04746409759829054580970719712241,18.42061342241250088136439444497228
63,0.08247454911139942557163351466443,34.70867213125033856613299576565623
64,0.08090327128517618704428571163589,18.69276585834283821441204054281116
65,0.01442146090847877537566290584437,31.66103090046360790665858075954020
66,0.09720424653407616633060683852818,17.54829110577269801751754130236804
67,0.03305357345007271796522019258191,31.76252824693968079827754991129041
68,0.13792184414057506725015400661505,29.66599818532989374375574698206037
69,0.02912039422746855177326352759337,26.18686955937695159946088097058237
70,0.03098545922094704530014297461094,19.68735203175214820703331497497857
71,0.08299626439342631945006445448598,35.54351596651022049400125979445875
72,0.08082439247082995326110221867566,22.24885427420571559764539415482432
73,0.06978466969937037467364149279092,21.12274830671527325876013492234051
74,0.00008971527744014440308717439621,41.80749311978996729521895758807659
75,0.27672153839623503390754422071041,28.13816262139537727193783211987466
76,0.09324688547981985209389677038416,19.95302840238914399151326506398618
77,0.08894190257450759751201019298605,29.39422340420838253294277819804847
78,0.11854040889659481217144332276803,38.72892722398682252560320193879306
79,0.01694156900010079791485395617201,31.16891577650397238130608457140625
80,0.03445132460135823249114395139259,27.57235137193201879313164681661874
81,0.03981143596812088125691531104167,55.00938931196788672650654916651547
82,0.07916684271860975619095057709274,22.98852985389851255604298785328865
83,0.13495540306817621623025615917868,19.59156346198318487950018607079983
84,0.02544064576387999876416756706021,15.18970688114598743823080440051854
85,0.13605314480774902130555403800827,33.27612325461695519379645702429116
